num	premise	hypothesis	gold_label	template_num	time_format
13347	イヴァン は いつも アプローチ を 遅れて 致す 。 3 月 12 日 に イヴァン は アプローチ を 致した 。	イヴァン は 3 月 12 日 に アプローチ を 遅れて 致した 。	entailment	72	月日
13348	チャーリー は いつも 花 を 遅れて 贈る 。 5 月 13 日 に チャーリー は 花 を 贈った 。	チャーリー は 5 月 13 日 に 花 を 遅れて 贈った 。	entailment	72	月日
13349	ビクター は いつも 羽根 を 遅れて 失う 。 6 月 20 日 に ビクター は 羽根 を 失った 。	ビクター は 6 月 20 日 に 羽根 を 遅れて 失った 。	entailment	72	月日
13350	ボブ は いつも 工場 を 遅れて 引き継ぐ 。 7 月 16 日 に ボブ は 工場 を 引き継いだ 。	ボブ は 7 月 16 日 に 工場 を 遅れて 引き継いだ 。	entailment	72	月日
13351	ペギー は いつも 政務 を 遅れて 代行 する 。 6 日 に ペギー は 政務 を 代行 した 。	ペギー は 6 日 に 政務 を 遅れて 代行 した 。	entailment	72	日
13352	ジャスティン は いつも トリプルアクセル を 遅れて 決める 。 28 日 に ジャスティン は トリプルアクセル を 決めた 。	ジャスティン は 28 日 に トリプルアクセル を 遅れて 決めた 。	entailment	72	日
13353	チャーリー は いつも インタビュー を 遅れて 致す 。 10 日 に チャーリー は インタビュー を 致した 。	チャーリー は 10 日 に インタビュー を 遅れて 致した 。	entailment	72	日
13354	マチルダ は いつも 検査 を 遅れて 致す 。 13 日 に マチルダ は 検査 を 致した 。	マチルダ は 13 日 に 検査 を 遅れて 致した 。	entailment	72	日
13355	ビクター は いつも メーカー を 遅れて 貰う 。 11 日 に ビクター は メーカー を 貰った 。	ビクター は 11 日 に メーカー を 遅れて 貰った 。	entailment	72	日
13356	プロッド は いつも 指摘 を 遅れて 行う 。 16 日 に プロッド は 指摘 を 行った 。	プロッド は 16 日 に 指摘 を 遅れて 行った 。	entailment	72	日
13357	プロッド は いつも 広場 を 遅れて 埋める 。 3 日 に プロッド は 広場 を 埋めた 。	プロッド は 3 日 に 広場 を 遅れて 埋めた 。	entailment	72	日
13358	プロッド は いつも 内側 を 遅れて 切る 。 9 日 に プロッド は 内側 を 切った 。	プロッド は 9 日 に 内側 を 遅れて 切った 。	entailment	72	日
13359	ボブ は いつも 旦那 を 遅れて 許す 。 15 日 に ボブ は 旦那 を 許した 。	ボブ は 15 日 に 旦那 を 遅れて 許した 。	entailment	72	日
13360	ビクター は いつも 代表 を 遅れて 争う 。 31 日 に ビクター は 代表 を 争った 。	ビクター は 31 日 に 代表 を 遅れて 争った 。	entailment	72	日
13361	エレン は いつも 開 陳 を 遅れて 行う 。 1 日 に エレン は 開 陳 を 行った 。	エレン は 1 日 に 開 陳 を 遅れて 行った 。	entailment	72	日
13362	スティーブ は いつも 桜ん坊 を 遅れて 送る 。 26 日 に スティーブ は 桜ん坊 を 送った 。	スティーブ は 26 日 に 桜ん坊 を 遅れて 送った 。	entailment	72	日
13363	ウォルター は いつも 携帯 を 遅れて 握る 。 3 日 に ウォルター は 携帯 を 握った 。	ウォルター は 3 日 に 携帯 を 遅れて 握った 。	entailment	72	日
13364	エレン は いつも 牙城 を 遅れて 守る 。 28 日 に エレン は 牙城 を 守った 。	エレン は 28 日 に 牙城 を 遅れて 守った 。	entailment	72	日
13365	キャロル は いつも 代表 を 遅れて 争う 。 26 日 に キャロル は 代表 を 争った 。	キャロル は 26 日 に 代表 を 遅れて 争った 。	entailment	72	日
13366	マロリー は いつも 痛手 を 遅れて 被る 。 29 日 に マロリー は 痛手 を 被った 。	マロリー は 29 日 に 痛手 を 遅れて 被った 。	entailment	72	日
13367	パット は いつも 同僚 を 遅れて 誘う 。 21 日 に パット は 同僚 を 誘った 。	パット は 21 日 に 同僚 を 遅れて 誘った 。	entailment	72	日
13368	ウォルター は いつも 演説 を 遅れて 行う 。 19 日 に ウォルター は 演説 を 行った 。	ウォルター は 19 日 に 演説 を 遅れて 行った 。	entailment	72	日
13369	ビクター は いつも 一般 論 を 遅れて 述べる 。 11 日 に ビクター は 一般 論 を 述べた 。	ビクター は 11 日 に 一般 論 を 遅れて 述べた 。	entailment	72	日
13370	イヴァン は いつも 管理 士 を 遅れて 目指す 。 13 日 に イヴァン は 管理 士 を 目指した 。	イヴァン は 13 日 に 管理 士 を 遅れて 目指した 。	entailment	72	日
13371	ボブ は いつも 力投 を 遅れて 見せる 。 19 日 に ボブ は 力投 を 見せた 。	ボブ は 19 日 に 力投 を 遅れて 見せた 。	entailment	72	日
13372	ペギー は いつも 倉庫 を 遅れて 造る 。 14 日 に ペギー は 倉庫 を 造った 。	ペギー は 14 日 に 倉庫 を 遅れて 造った 。	entailment	72	日
13373	イヴァン は いつも 文書 を 遅れて 更新 する 。 8 日 に イヴァン は 文書 を 更新 した 。	イヴァン は 8 日 に 文書 を 遅れて 更新 した 。	entailment	72	日
13374	アイザック は いつも 決定 書 を 遅れて 作成 する 。 23 日 に アイザック は 決定 書 を 作成 した 。	アイザック は 23 日 に 決定 書 を 遅れて 作成 した 。	entailment	72	日
13375	アイザック は いつも スープ を 遅れて 頼む 。 18 日 に アイザック は スープ を 頼んだ 。	アイザック は 18 日 に スープ を 遅れて 頼んだ 。	entailment	72	日
13376	デイヴ は いつも 凍結 を 遅れて 表明 する 。 28 日 に デイヴ は 凍結 を 表明 した 。	デイヴ は 28 日 に 凍結 を 遅れて 表明 した 。	entailment	72	日
13377	デイヴ は いつも ニュアンス を 遅れて 伝える 。 20 日 に デイヴ は ニュアンス を 伝えた 。	デイヴ は 20 日 に ニュアンス を 遅れて 伝えた 。	entailment	72	日
13378	トレント は いつも 欠場 を 遅れて 決める 。 28 日 に トレント は 欠場 を 決めた 。	トレント は 28 日 に 欠場 を 遅れて 決めた 。	entailment	72	日
13379	マレット は いつも 陳情 書 を 遅れて 提出 する 。 5 日 に マレット は 陳情 書 を 提出 した 。	マレット は 5 日 に 陳情 書 を 遅れて 提出 した 。	entailment	72	日
13380	ビクター は いつも 咳 を 遅れて 出す 。 24 日 に ビクター は 咳 を 出した 。	ビクター は 24 日 に 咳 を 遅れて 出した 。	entailment	72	日
13381	ウォルター は いつも デビュー を 遅れて 決める 。 6 日 に ウォルター は デビュー を 決めた 。	ウォルター は 6 日 に デビュー を 遅れて 決めた 。	entailment	72	日
13382	デイヴ は いつも ホールインワン を 遅れて 狙う 。 5 日 に デイヴ は ホールインワン を 狙った 。	デイヴ は 5 日 に ホールインワン を 遅れて 狙った 。	entailment	72	日
13383	エレン は いつも 安産 を 遅れて 祈る 。 11 日 に エレン は 安産 を 祈った 。	エレン は 11 日 に 安産 を 遅れて 祈った 。	entailment	72	日
13384	ゾーイ は いつも 首 を 遅れて 傾げる 。 16 日 に ゾーイ は 首 を 傾げた 。	ゾーイ は 16 日 に 首 を 遅れて 傾げた 。	entailment	72	日
13385	ペギー は いつも チラシ を 遅れて 打つ 。 3 日 に ペギー は チラシ を 打った 。	ペギー は 3 日 に チラシ を 遅れて 打った 。	entailment	72	日
13386	マロリー は いつも 演出 を 遅れて 受ける 。 27 日 に マロリー は 演出 を 受けた 。	マロリー は 27 日 に 演出 を 遅れて 受けた 。	entailment	72	日
13387	ウォルター は いつも 愛着 を 遅れて 語る 。 6 日 に ウォルター は 愛着 を 語った 。	ウォルター は 6 日 に 愛着 を 遅れて 語った 。	entailment	72	日
13388	フランク は いつも ハナ を 遅れて 切る 。 28 日 に フランク は ハナ を 切った 。	フランク は 28 日 に ハナ を 遅れて 切った 。	entailment	72	日
13389	ボブ は いつも 列 を 遅れて 造る 。 1 日 に ボブ は 列 を 造った 。	ボブ は 1 日 に 列 を 遅れて 造った 。	entailment	72	日
13390	スティーブ は いつも 両腕 を 遅れて 伸ばす 。 3 日 に スティーブ は 両腕 を 伸ばした 。	スティーブ は 3 日 に 両腕 を 遅れて 伸ばした 。	entailment	72	日
13391	ゾーイ は いつも 雨戸 を 遅れて 開ける 。 26 日 に ゾーイ は 雨戸 を 開けた 。	ゾーイ は 26 日 に 雨戸 を 遅れて 開けた 。	entailment	72	日
13392	デイヴ は いつも 脇 汗 を 遅れて 欠く 。 16 日 に デイヴ は 脇 汗 を 欠いた 。	デイヴ は 16 日 に 脇 汗 を 遅れて 欠いた 。	entailment	72	日
13393	マーヴィン は いつも 協力 を 遅れて 深める 。 15 日 に マーヴィン は 協力 を 深めた 。	マーヴィン は 15 日 に 協力 を 遅れて 深めた 。	entailment	72	日
13394	エレン は いつも 解説 を 遅れて 行う 。 18 日 に エレン は 解説 を 行った 。	エレン は 18 日 に 解説 を 遅れて 行った 。	entailment	72	日
13395	マロリー は いつも 出場 を 遅れて 争う 。 6 日 に マロリー は 出場 を 争った 。	マロリー は 6 日 に 出場 を 遅れて 争った 。	entailment	72	日
13396	トルーディー は いつも 瞳 を 遅れて 合わせる 。 8 日 に トルーディー は 瞳 を 合わせた 。	トルーディー は 8 日 に 瞳 を 遅れて 合わせた 。	entailment	72	日
13397	スティーブ は いつも 駒 を 遅れて 進める 。 6 日 に スティーブ は 駒 を 進めた 。	スティーブ は 6 日 に 駒 を 遅れて 進めた 。	entailment	72	日
13398	ウォルター は いつも 体験 談 を 遅れて 伺う 。 7 日 に ウォルター は 体験 談 を 伺った 。	ウォルター は 7 日 に 体験 談 を 遅れて 伺った 。	entailment	72	日
13399	エレン は いつも 頭 を 遅れて 傾げる 。 6 日 に エレン は 頭 を 傾げた 。	エレン は 6 日 に 頭 を 遅れて 傾げた 。	entailment	72	日
13400	キャロル は いつも 使命 を 遅れて 果たす 。 31 日 に キャロル は 使命 を 果たした 。	キャロル は 31 日 に 使命 を 遅れて 果たした 。	entailment	72	日
13401	オスカー は いつも 部屋 を 遅れて 建てる 。 2019 年 5 月 22 日 18 時 に オスカー は 部屋 を 建てた 。	オスカー は 2019 年 5 月 22 日 18 時 に 部屋 を 遅れて 建てた 。	entailment	72	年月日時
13402	デイヴ は いつも 不動産 屋 を 遅れて 探す 。 2013 年 11 月 29 日 8 時 に デイヴ は 不動産 屋 を 探した 。	デイヴ は 2013 年 11 月 29 日 8 時 に 不動産 屋 を 遅れて 探した 。	entailment	72	年月日時
13403	チャーリー は いつも 気炎 を 遅れて 上げる 。 2013 年 1 月 21 日 7 時 に チャーリー は 気炎 を 上げた 。	チャーリー は 2013 年 1 月 21 日 7 時 に 気炎 を 遅れて 上げた 。	entailment	72	年月日時
13404	ジャスティン は いつも 学習 会 を 遅れて 始める 。 2011 年 1 月 3 日 16 時 に ジャスティン は 学習 会 を 始めた 。	ジャスティン は 2011 年 1 月 3 日 16 時 に 学習 会 を 遅れて 始めた 。	entailment	72	年月日時
13405	トルーディー は いつも 屋根 を 遅れて 開ける 。 2013 年 12 月 17 日 22 時 に トルーディー は 屋根 を 開けた 。	トルーディー は 2013 年 12 月 17 日 22 時 に 屋根 を 遅れて 開けた 。	entailment	72	年月日時
13406	スティーブ は いつも 後攻 を 遅れて 選ぶ 。 2003 年 12 月 12 日 16 時 に スティーブ は 後攻 を 選んだ 。	スティーブ は 2003 年 12 月 12 日 16 時 に 後攻 を 遅れて 選んだ 。	entailment	72	年月日時
13407	イヴァン は いつも 嘘 を 遅れて 突く 。 2017 年 10 月 15 日 10 時 に イヴァン は 嘘 を 突いた 。	イヴァン は 2017 年 10 月 15 日 10 時 に 嘘 を 遅れて 突いた 。	entailment	72	年月日時
13408	トルーディー は いつも ゲーム を 遅れて 楽しむ 。 2013 年 4 月 5 日 15 時 に トルーディー は ゲーム を 楽しんだ 。	トルーディー は 2013 年 4 月 5 日 15 時 に ゲーム を 遅れて 楽しんだ 。	entailment	72	年月日時
13409	ボブ は いつも 謝礼 を 遅れて 払う 。 2013 年 12 月 10 日 13 時 に ボブ は 謝礼 を 払った 。	ボブ は 2013 年 12 月 10 日 13 時 に 謝礼 を 遅れて 払った 。	entailment	72	年月日時
13410	キャロル は いつも 編集 長 を 遅れて 勤める 。 2007 年 7 月 20 日 0 時 に キャロル は 編集 長 を 勤めた 。	キャロル は 2007 年 7 月 20 日 0 時 に 編集 長 を 遅れて 勤めた 。	entailment	72	年月日時
